image,product_name,price,weight,unit
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,22,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,10,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,105,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,20,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,120,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,14,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,265,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,27,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,15,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,110,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,130,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,19,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,270,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,32,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,20,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,115,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,135,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,130,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,24,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,275,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,45,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,37,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,25,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,120,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,140,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,135,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,29,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,280,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,50,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,45,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,42,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,30,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,145,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,140,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,34,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,260,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,22,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,10,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,105,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,20,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,120,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,14,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,265,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,27,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,15,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,110,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,130,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,19,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,270,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,32,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,20,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,115,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,135,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,130,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,24,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,275,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,45,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,37,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,25,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,120,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,140,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,135,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,29,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,280,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,50,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,45,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,42,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,30,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,145,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,140,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,34,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,260,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,22,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,10,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,105,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,20,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,120,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,14,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,265,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,27,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,15,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,110,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,130,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,19,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,270,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,32,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,20,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,115,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,135,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,130,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,24,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,275,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,45,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,37,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,25,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,120,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,140,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,135,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,29,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,280,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,50,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,45,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,42,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,30,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,145,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,140,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,34,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,260,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,22,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,10,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,105,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,20,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,120,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,14,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,265,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,27,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,15,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,110,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,130,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,19,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,270,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,32,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,20,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,115,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,135,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,130,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,24,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,275,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,45,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,37,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,25,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,120,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,35,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,140,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,135,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,29,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,280,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,50,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,45,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,42,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000331_14-fresho-coriander-leaves.jpg,Coriander Leaves - 1 bunch,30,1.0,bunch
https://www.bigbasket.com/media/uploads/p/m/40002348_5-india-gate-basmati-rice-feast-rozzana.jpg,India Gate Basmati Rice - 1kg,125,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000423_16-tata-salt-iodized.jpg,Tata Salt - 1kg,40,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/1201440_1-surf-excel-easy-wash-detergent-powder.jpg,Surf Excel Detergent Powder - 1kg,145,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000371_17-fresho-apple-shimla.jpg,Apple Shimla - 1kg,140,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/241582_7-maggi-2-minute-instant-noodles-masala.jpg,Maggi Instant Noodles - 70g,34,70.0,g
https://www.bigbasket.com/media/uploads/p/m/40102521_3-aashirvaad-atta-whole-wheat.jpg,Aashirvaad Atta (Whole Wheat) - 5kg,260,5.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000200_18-fresho-onion.jpg,Onion - 1kg,30,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000142_15-fresho-tomato-hybrid.jpg,Tomato - 1kg,25,1.0,kg
https://www.bigbasket.com/media/uploads/p/m/10000263_15-fresho-potato.jpg,Potato - 1kg,22,1.0,kg
